SIDO,SIGUNGU,SIGUNGU2,SIG_CD,POP_DEN,YEAR
서울,성북구,,11290,19268.54 ,2008
서울,강북구,,11305,14496.70 ,2008
서울,도봉구,,11320,18062.14 ,2008
서울,노원구,,11350,17387.63 ,2008
서울,은평구,,11380,15439.52 ,2008
서울,서대문구,,11410,18842.09 ,2008
서울,마포구,,11440,16132.13 ,2008
서울,양천구,,11470,28863.36 ,2008
서울,강서구,,11500,13924.48 ,2008
서울,구로구,,11530,20896.50 ,2008
서울,금천구,,11545,19017.27 ,2008
서울,영등포구,,11560,16612.89 ,2008
서울,동작구,,11590,24519.90 ,2008
서울,관악구,,11620,18078.36 ,2008
서울,서초구,,11650,8644.68 ,2008
서울,강남구,,11680,14109.61 ,2008
서울,송파구,,11710,19745.89 ,2008
서울,강동구,,11740,19083.59 ,2008
부산,중구,,26110,17591.57 ,2008
부산,서구,,26140,9349.14 ,2008
부산,동구,,26170,10509.81 ,2008
부산,영도구,,26200,10788.83 ,2008
부산,부산진구,,26230,13491.75 ,2008
부산,동래구,,26260,16981.44 ,2008
부산,남구,,26290,11269.69 ,2008
부산,북구,,26320,8085.39 ,2008
부산,해운대구,,26350,8248.86 ,2008
부산,사하구,,26380,8924.54 ,2008
부산,금정구,,26410,3934.96 ,2008
부산,강서구,,26440,290.93 ,2008
부산,연제구,,26470,17619.17 ,2008
부산,수영구,,26500,17360.64 ,2008
부산,사상구,,26530,7238.30 ,2008
부산,기장군,,26710,372.27 ,2008
대구,중구,,27110,11149.96 ,2008
대구,동구,,27140,1816.52 ,2008
대구,서구,,27170,13081.12 ,2008
대구,남구,,27200,10054.65 ,2008
대구,북구,,27230,4903.87 ,2008
대구,수성구,,27260,5907.96 ,2008
대구,달서구,,27290,9537.83 ,2008
대구,달성군,,27710,400.49 ,2008
인천,중구,,28110,769.77 ,2008
인천,동구,,28140,10418.38 ,2008
인천,남구,,28170,16929.58 ,2008
인천,연수구,,28185,7969.06 ,2008
인천,남동구,,28200,7914.61 ,2008
인천,부평구,,28237,17793.11 ,2008
인천,계양구,,28245,7512.74 ,2008
인천,서구,,28260,3464.91 ,2008
인천,강화군,,28710,163.85 ,2008
인천,옹진군,,28720,102.13 ,2008
광주,동구,,29110,2250.52 ,2008
광주,서구,,29140,6526.62 ,2008
광주,남구,,29155,3491.28 ,2008
광주,북구,,29170,3894.66 ,2008
광주,광산구,,29200,1438.84 ,2008
대전,동구,,30110,1800.52 ,2008
대전,중구,,30140,4260.09 ,2008
대전,서구,,30170,5233.22 ,2008
대전,유성구,,30200,1465.92 ,2008
대전,대덕구,,30230,3085.16 ,2008
울산,중구,,31110,6323.92 ,2008
울산,남구,,31140,4764.80 ,2008
울산,동구,,31170,4916.87 ,2008
울산,북구,,31200,1057.77 ,2008
울산,울주군,,31710,253.86 ,2008
세종,세종시,,36110,217.61 ,2008
경기,수원시,장안구,41111,8633.31 ,2008
경기,수원시,권선구,41113,6505.80 ,2008
경기,수원시,팔달구,41115,16303.32 ,2008
경기,수원시,영통구,41117,9477.06 ,2008
경기,성남시,수정구,41131,5402.81 ,2008
경기,성남시,중원구,41133,10049.21 ,2008
경기,성남시,분당구,41135,6183.63 ,2008
경기,의정부시,,41150,5283.89 ,2008
경기,안양시,만안구,41171,7193.66 ,2008
경기,안양시,동안구,41173,16305.35 ,2008
경기,부천시,,41190,16237.68 ,2008
경기,광명시,,41210,8064.25 ,2008
경기,평택시,,41220,894.63 ,2008
경기,동두천시,,41250,949.56 ,2008
경기,안산시,상록구,41271,6570.48 ,2008
경기,안산시,단원구,41273,3635.99 ,2008
경기,고양시,덕양구,41281,2337.10 ,2008
경기,고양시,일산동구,41285,4420.34 ,2008
경기,고양시,일산서구,41287,6795.17 ,2008
경기,과천시,,41290,1937.71 ,2008
경기,구리시,,41310,5881.86 ,2008
경기,남양주시,,41360,1103.23 ,2008
경기,오산시,,41370,3512.78 ,2008
경기,시흥시,,41390,2918.53 ,2008
경기,군포시,,41410,7634.33 ,2008
경기,의왕시,,41430,2490.31 ,2008
경기,하남시,,41450,1543.85 ,2008
경기,용인시,처인구,41461,435.90 ,2008
경기,용인시,기흥구,41463,3862.36 ,2008
경기,용인시,수지구,41465,7066.25 ,2008
경기,파주시,,41480,462.72 ,2008
경기,이천시,,41500,426.27 ,2008
경기,안성시,,41550,306.31 ,2008
경기,김포시,,41570,796.88 ,2008
경기,화성시,,41590,652.86 ,2008
경기,광주시,,41610,544.77 ,2008
경기,양주시,,41630,579.97 ,2008
경기,포천시,,41650,193.80 ,2008
경기,여주시,,41670,176.65 ,2008
경기,연천군,,41800,70.59 ,2008
경기,가평군,,41820,67.71 ,2008
경기,양평군,,41830,102.31 ,2008
강원,춘천시,,42110,234.61 ,2008
강원,원주시,,42130,350.46 ,2008
강원,강릉시,,42150,210.03 ,2008
강원,동해시,,42170,531.18 ,2008
강원,태백시,,42190,168.12 ,2008
강원,속초시,,42210,803.41 ,2008
강원,삼척시,,42230,59.82 ,2008
강원,홍천군,,42720,38.69 ,2008
강원,횡성군,,42730,43.51 ,2008
강원,영월군,,42750,35.66 ,2008
강원,평창군,,42760,29.85 ,2008
강원,정선군,,42770,33.84 ,2008
강원,철원군,,42780,59.90 ,2008
강원,화천군,,42790,26.52 ,2008
강원,양구군,,42800,32.92 ,2008
강원,인제군,,42810,19.50 ,2008
강원,고성군,,42820,51.62 ,2008
강원,양양군,,42830,44.70 ,2008
충북,청주시,서원구,43112,1833.04 ,2008
충북,청주시,청원구,43114,813.93 ,2008
충북,청주시,상당구,43111,444.57 ,2008
충북,청주시,흥덕구,43113,1270.82 ,2008
충북,충주시,,43130,209.78 ,2008
충북,제천시,,43150,153.72 ,2008
충북,보은군,,43720,60.03 ,2008
충북,옥천군,,43730,101.43 ,2008
충북,영동군,,43740,59.46 ,2008
충북,증평군,,43745,393.23 ,2008
충북,진천군,,43750,149.17 ,2008
충북,괴산군,,43760,43.42 ,2008
충북,음성군,,43770,172.06 ,2008
충북,단양군,,43800,40.90 ,2008
충남,당진시,,44270,204.82 ,2008
충남,천안시,동남구,44131,536.53 ,2008
충남,천안시,서북구,44133,1529.72 ,2008
충남,공주시,,44150,133.08 ,2008
충남,보령시,,44180,187.85 ,2008
충남,아산시,,44200,444.41 ,2008
충남,서산시,,44210,211.82 ,2008
충남,논산시,,44230,230.33 ,2008
충남,계룡시,,44250,681.74 ,2008
충남,금산군,,44710,98.46 ,2008
충남,부여군,,44760,122.76 ,2008
충남,서천군,,44770,169.00 ,2008
충남,청양군,,44790,68.98 ,2008
충남,홍성군,,44800,198.58 ,2008
충남,예산군,,44810,162.55 ,2008
충남,태안군,,44825,125.55 ,2008
전북,전주시,완산구,45111,3695.47 ,2008
전북,전주시,덕진구,45113,2520.79 ,2008
전북,군산시,,45130,676.30 ,2008
전북,익산시,,45140,610.25 ,2008
전북,정읍시,,45180,177.35 ,2008
전북,남원시,,45190,117.40 ,2008
전북,김제시,,45210,175.77 ,2008
전북,완주군,,45710,102.12 ,2008
전북,진안군,,45720,34.51 ,2008
전북,무주군,,45730,41.17 ,2008
전북,장수군,,45740,44.74 ,2008
전북,임실군,,45750,52.15 ,2008
전북,순창군,,45770,62.37 ,2008
전북,고창군,,45790,99.27 ,2008
전북,부안군,,45800,123.46 ,2008
전남,목포시,,46110,4920.21 ,2008
전남,여수시,,46130,587.93 ,2008
전남,순천시,,46150,296.91 ,2008
전남,나주시,,46170,152.73 ,2008
전남,광양시,,46230,311.88 ,2008
전남,담양군,,46710,106.26 ,2008
전남,곡성군,,46720,59.56 ,2008
전남,구례군,,46730,62.51 ,2008
전남,고흥군,,46770,98.68 ,2008
전남,보성군,,46780,75.35 ,2008
전남,화순군,,46790,89.40 ,2008
전남,장흥군,,46800,69.21 ,2008
전남,강진군,,46810,82.26 ,2008
전남,해남군,,46820,82.06 ,2008
전남,영암군,,46830,101.65 ,2008
전남,무안군,,46840,148.72 ,2008
전남,함평군,,46860,95.31 ,2008
전남,영광군,,46870,122.64 ,2008
전남,장성군,,46880,89.87 ,2008
전남,완도군,,46890,139.05 ,2008
전남,진도군,,46900,78.28 ,2008
전남,신안군,,46910,69.83 ,2008
경북,포항시,남구,47111,645.23 ,2008
경북,포항시,북구,47113,346.16 ,2008
경북,경주시,,47130,203.37 ,2008
경북,김천시,,47150,136.83 ,2008
경북,안동시,,47170,109.99 ,2008
경북,구미시,,47190,640.07 ,2008
경북,영주시,,47210,170.34 ,2008
경북,영천시,,47230,113.02 ,2008
경북,상주시,,47250,83.98 ,2008
경북,문경시,,47280,82.85 ,2008
경북,경산시,,47290,576.68 ,2008
경북,군위군,,47720,41.21 ,2008
경북,의성군,,47730,51.06 ,2008
경북,청송군,,47750,32.30 ,2008
경북,영양군,,47760,23.02 ,2008
경북,영덕군,,47770,57.62 ,2008
경북,청도군,,47820,64.16 ,2008
경북,고령군,,47830,90.53 ,2008
경북,성주군,,47840,73.09 ,2008
경북,칠곡군,,47850,258.33 ,2008
경북,예천군,,47900,72.62 ,2008
경북,봉화군,,47920,28.83 ,2008
경북,울진군,,47930,53.63 ,2008
경북,울릉군,,47940,139.48 ,2008
경남,창원시,의창구,48121,1191.95 ,2008
경남,창원시,성산구,48123,3066.90 ,2008
경남,창원시,마산합포구,48125,855.61 ,2008
경남,창원시,마산회원구,48127,2269.10 ,2008
경남,창원시,진해구,48129,1403.59 ,2008
경남,진주시,,48170,464.65 ,2008
경남,통영시,,48220,570.73 ,2008
경남,사천시,,48240,283.32 ,2008
경남,김해시,,48250,1030.86 ,2008
경남,밀양시,,48270,138.82 ,2008
경남,거제시,,48310,540.79 ,2008
경남,양산시,,48330,501.52 ,2008
경남,의령군,,48720,63.64 ,2008
경남,함안군,,48730,158.47 ,2008
경남,창녕군,,48740,115.64 ,2008
경남,고성군,,48820,108.19 ,2008
경남,남해군,,48840,141.77 ,2008
경남,하동군,,48850,79.25 ,2008
경남,산청군,,48860,44.10 ,2008
경남,함양군,,48870,55.80 ,2008
경남,거창군,,48880,78.69 ,2008
경남,합천군,,48890,56.61 ,2008
제주,제주시,,50110,1148.43 ,2008
제주,서귀포시,,50130,504.85 ,2008
서울,종로구,,11110,7052.28 ,2009
서울,중구,,11140,12998.33 ,2009
서울,용산구,,11170,10916.13 ,2009
서울,성동구,,11200,18284.00 ,2009
서울,광진구,,11215,21919.89 ,2009
서울,동대문구,,11230,25502.02 ,2009
서울,중랑구,,11260,22965.09 ,2009
서울,성북구,,11290,19377.70 ,2009
서울,강북구,,11305,14415.43 ,2009
서울,도봉구,,11320,17859.41 ,2009
서울,노원구,,11350,17231.32 ,2009
서울,은평구,,11380,15690.61 ,2009
서울,서대문구,,11410,18602.95 ,2009
서울,마포구,,11440,16086.49 ,2009
서울,양천구,,11470,28800.58 ,2009
서울,강서구,,11500,13829.62 ,2009
서울,구로구,,11530,20973.15 ,2009
서울,금천구,,11545,18834.09 ,2009
서울,영등포구,,11560,16519.25 ,2009
서울,동작구,,11590,24339.42 ,2009
서울,관악구,,11620,17919.99 ,2009
서울,서초구,,11650,9052.14 ,2009
서울,강남구,,11680,14218.57 ,2009
서울,송파구,,11710,20115.75 ,2009
서울,강동구,,11740,19720.46 ,2009
부산,중구,,26110,17357.32 ,2009
부산,서구,,26140,9060.11 ,2009
부산,동구,,26170,10345.37 ,2009
부산,영도구,,26200,10486.64 ,2009
부산,부산진구,,26230,13328.35 ,2009
부산,동래구,,26260,16930.96 ,2009
부산,남구,,26290,11192.19 ,2009
부산,북구,,26320,7967.83 ,2009
부산,해운대구,,26350,8258.40 ,2009
부산,사하구,,26380,8786.19 ,2009
부산,금정구,,26410,3867.08 ,2009
부산,강서구,,26440,337.01 ,2009
부산,연제구,,26470,17418.95 ,2009
부산,수영구,,26500,17375.02 ,2009
부산,사상구,,26530,7078.99 ,2009
부산,기장군,,26710,409.91 ,2009
대구,중구,,27110,10990.92 ,2009
대구,동구,,27140,1818.82 ,2009
대구,서구,,27170,12881.60 ,2009
대구,남구,,27200,9858.00 ,2009
대구,북구,,27230,4817.99 ,2009
대구,수성구,,27260,5966.55 ,2009
대구,달서구,,27290,9592.48 ,2009
대구,달성군,,27710,412.52 ,2009
인천,중구,,28110,740.32 ,2009
인천,동구,,28140,10756.13 ,2009
인천,남구,,28170,16901.00 ,2009
인천,연수구,,28185,6351.45 ,2009
인천,남동구,,28200,8150.18 ,2009
인천,부평구,,28237,17629.22 ,2009
인천,계양구,,28245,7548.58 ,2009
인천,서구,,28260,3480.86 ,2009
인천,강화군,,28710,163.01 ,2009
인천,옹진군,,28720,106.12 ,2009
광주,동구,,29110,2205.68 ,2009
광주,서구,,29140,6418.60 ,2009
광주,남구,,29155,3501.92 ,2009
광주,북구,,29170,3855.91 ,2009
광주,광산구,,29200,1538.40 ,2009
대전,동구,,30110,1801.55 ,2009
대전,중구,,30140,4249.85 ,2009
대전,서구,,30170,5233.69 ,2009
대전,유성구,,30200,1503.85 ,2009
대전,대덕구,,30230,3040.76 ,2009
울산,중구,,31110,6223.82 ,2009
울산,남구,,31140,4737.84 ,2009
울산,동구,,31170,4837.08 ,2009
울산,북구,,31200,1090.84 ,2009
울산,울주군,,31710,258.69 ,2009
세종,세종시,,36110,219.94 ,2009
경기,수원시,장안구,41111,8764.89 ,2009
경기,수원시,권선구,41113,6429.51 ,2009
경기,수원시,팔달구,41115,16815.31 ,2009
경기,수원시,영통구,41117,9411.43 ,2009
경기,성남시,수정구,41131,5318.31 ,2009
경기,성남시,중원구,41133,9849.26 ,2009
경기,성남시,분당구,41135,6601.14 ,2009
경기,의정부시,,41150,5285.62 ,2009
경기,안양시,만안구,41171,7178.35 ,2009
경기,안양시,동안구,41173,16159.84 ,2009
경기,부천시,,41190,16279.83 ,2009
경기,광명시,,41210,8161.74 ,2009
경기,평택시,,41220,900.83 ,2009
경기,동두천시,,41250,974.42 ,2009
경기,안산시,상록구,41271,6467.72 ,2009
경기,안산시,단원구,41273,3631.25 ,2009
경기,고양시,덕양구,41281,2348.89 ,2009
경기,고양시,일산동구,41285,4430.07 ,2009
경기,고양시,일산서구,41287,6731.57 ,2009
경기,과천시,,41290,2009.30 ,2009
경기,구리시,,41310,5873.33 ,2009
경기,남양주시,,41360,1146.61 ,2009
경기,오산시,,41370,3734.69 ,2009
경기,시흥시,,41390,2947.32 ,2009
경기,군포시,,41410,7583.14 ,2009
경기,의왕시,,41430,2608.25 ,2009
경기,하남시,,41450,1596.78 ,2009
경기,용인시,처인구,41461,435.48 ,2009
경기,용인시,기흥구,41463,4164.21 ,2009
경기,용인시,수지구,41465,7016.94 ,2009
경기,파주시,,41480,480.37 ,2009
경기,이천시,,41500,428.13 ,2009
경기,안성시,,41550,308.81 ,2009
경기,김포시,,41570,816.51 ,2009
경기,화성시,,41590,713.16 ,2009
경기,광주시,,41610,553.60 ,2009
경기,양주시,,41630,587.01 ,2009
경기,포천시,,41650,192.30 ,2009
경기,여주시,,41670,177.86 ,2009
경기,연천군,,41800,70.19 ,2009
경기,가평군,,41820,68.25 ,2009
경기,양평군,,41830,104.19 ,2009
강원,춘천시,,42110,237.20 ,2009
강원,원주시,,42130,354.92 ,2009
강원,강릉시,,42150,209.16 ,2009
강원,동해시,,42170,528.90 ,2009
강원,태백시,,42190,166.13 ,2009
강원,속초시,,42210,795.98 ,2009
강원,삼척시,,42230,60.65 ,2009
강원,홍천군,,42720,38.27 ,2009
강원,횡성군,,42730,44.22 ,2009
강원,영월군,,42750,35.71 ,2009
강원,평창군,,42760,29.80 ,2009
강원,정선군,,42770,33.38 ,2009
강원,철원군,,42780,59.84 ,2009
강원,화천군,,42790,26.67 ,2009
강원,양구군,,42800,32.95 ,2009
강원,인제군,,42810,19.40 ,2009
강원,고성군,,42820,51.80 ,2009
강원,양양군,,42830,44.42 ,2009
충북,청주시,서원구,43112,1833.04 ,2009
충북,청주시,청원구,43114,813.93 ,2009
충북,청주시,상당구,43111,444.57 ,2009
충북,청주시,흥덕구,43113,1270.82 ,2009
충북,충주시,,43130,210.03 ,2009
충북,제천시,,43150,153.53 ,2009
충북,보은군,,43720,59.66 ,2009
충북,옥천군,,43730,100.77 ,2009
충북,영동군,,43740,59.64 ,2009
충북,증평군,,43745,405.30 ,2009
충북,진천군,,43750,150.96 ,2009
충북,괴산군,,43760,43.67 ,2009
충북,음성군,,43770,172.40 ,2009
충북,단양군,,43800,40.79 ,2009
충남,당진시,,44270,199.96 ,2009
충남,천안시,동남구,44131,542.40 ,2009
충남,천안시,서북구,44133,1532.45 ,2009
충남,공주시,,44150,132.04 ,2009
충남,보령시,,44180,187.57 ,2009
충남,아산시,,44200,473.02 ,2009
충남,서산시,,44210,214.54 ,2009
충남,논산시,,44230,229.07 ,2009
충남,계룡시,,44250,703.42 ,2009
충남,금산군,,44710,97.55 ,2009
충남,부여군,,44760,120.97 ,2009
충남,서천군,,44770,167.78 ,2009
충남,청양군,,44790,68.04 ,2009
충남,홍성군,,44800,197.39 ,2009
충남,예산군,,44810,160.73 ,2009
충남,태안군,,44825,124.95 ,2009
전북,전주시,완산구,45111,3700.58 ,2009
전북,전주시,덕진구,45113,2548.05 ,2009
전북,군산시,,45130,684.07 ,2009
전북,익산시,,45140,605.29 ,2009
전북,정읍시,,45180,175.48 ,2009
전북,남원시,,45190,116.49 ,2009
