,year,month,name,sig_cd,weather_cd,SO2,CO,O3,NO2,PM10
25944,2010,12,동대문구,11230,108,0.007055331,0.973435327,0.004650298,0.037737483,68.26954178
25945,2010,12,동작구,11590,108,0.00622942,0.670350404,0.009251351,0.045775978,61.15271659
25946,2010,12,마포구,11440,108,0.005201351,0.786081081,0.006482432,0.03827973,70.94736842
25947,2010,12,서대문구,11410,108,0.004407008,0.60280112,0.012197031,0.043264507,57.36126374
25948,2010,12,서초구,11650,108,0.005209177,0.670310391,0.008079622,0.036367072,66.41351351
25949,2010,12,성동구,11200,108,0.005021505,0.597849462,0.011752703,0.030168011,64.62348178
25950,2010,12,성북구,11290,108,0.004226721,0.964642375,0.009522267,0.036145749,56.64507422
25951,2010,12,송파구,11710,108,0.006385135,0.779972936,0.010787838,0.032732432,61.78503401
25953,2010,12,양천구,11470,108,0.005509642,0.689892183,0.008216981,0.031112344,57.44861111
25954,2010,12,영등포구,11560,108,0.006650069,0.748675035,0.008268657,0.03848916,67.86567164
25956,2010,12,용산구,11170,108,0.005307278,0.78328841,0.008490566,0.03665625,66.70310391
25957,2010,12,은평구,11380,108,0.006670715,0.781511471,0.012453441,0.03214305,62.34599729
25959,2010,12,종로구,11110,108,NA,NA,NA,NA,NA
25960,2010,12,중구,11140,108,0.00607027,0.804864865,0.009933784,0.025645946,63.04993252
25961,2010,12,중랑구,11260,108,0.007282638,0.644010767,0.009717362,0.02671467,65.81190798
25966,2010,12,무거동,31140,152,0.005332863,0.539548023,0.014699153,0.033637518,45.37464789
25967,2010,12,부곡동(울산),31140,152,0.008034632,0.642135642,0.016616162,0.025906205,60.02597403
25968,2010,12,삼산동,31140,152,0.006460452,0.604943503,0.017912429,0.026785311,54.44428773
25970,2010,12,신정동,31140,152,0.006256894,0.569085631,0.016931686,0.026493469,48.92576419
25971,2010,12,야음동,31140,152,0.007115549,0.513382353,0.015360913,0.030887304,47.32097004
25972,2010,12,여천동(울산),31140,152,0.009056577,1.248231966,0.015602546,0.02711174,55.2446959
25973,2010,12,대송동,31170,152,0.008648305,0.491051136,0.022049435,0.023875706,54.05731523
25974,2010,12,농소동,31200,152,0.003978814,0.539971751,0.01590678,0.026329096,56.36568214
25975,2010,12,효문동,31200,152,0.00559233,0.561063218,0.016076705,0.027882102,76.45803698
25976,2010,12,덕신리,31710,152,0.003867232,0.239971751,0.018268362,0.027435028,45.49361702
25977,2010,12,상남리,31710,152,0.006015581,0.392351275,0.018949008,0.022441926,47.84985836
25978,2010,12,화산리,31710,152,0.015587819,0.361614731,0.017796034,0.025093484,63.70679887
25979,2010,12,성남동,31110,152,0.00579745,0.557082153,0.012562323,0.027780453,57.60906516
25980,2010,12,석모리,28710,201,0.004934813,0.586546463,0.026997226,0.009972816,52.88346883
25981,2010,12,송해,28710,201,0.006495924,0.403125,0.021069293,0.01596875,58.33378197
25982,2010,12,계산,28245,112,0.005774457,0.777038043,0.0108125,0.024557065,56.10597826
25985,2010,12,숭의,28170,112,0.013252044,0.79057377,0.011057377,0.036445355,63.37146703
25986,2010,12,고잔,28200,112,0.009483651,0.491825613,0.012192098,0.034384196,70.58736559
25987,2010,12,구월동,28200,112,0.007994565,0.940217391,0.010074728,0.041404891,64.82880435
25988,2010,12,논현,28200,112,0.006564033,0.835831063,0.010498638,0.035461853,66.58231293
25989,2010,12,송림,28140,112,0.012651578,0.565205479,0.013947887,0.035986301,71.85753053
25991,2010,12,부평,28237,112,0.009141678,0.734387895,0.009753783,0.038068493,67.38043478
25993,2010,12,검단,28260,112,0.009376871,0.630748299,0.015660763,0.033926531,64.47503374
25994,2010,12,석남,28260,112,0.009526387,0.826657645,0.009718539,0.034450609,63.62887989
25995,2010,12,연희,28260,112,0.008713324,0.594347241,0.013923284,0.02909825,74.81182796
25996,2010,12,동춘,28185,112,0.006783083,0.743929059,0.011200546,0.037121419,78.30684932
25997,2010,12,덕적도,28720,201,0.004470788,0.452588556,0.036138587,0.007822041,74.16846361
25998,2010,12,신흥,28110,112,0.013380435,0.688451087,0.012813859,0.035411685,86.62348178
25999,2010,12,운서,28110,112,0.006098093,0.645714286,0.019395918,0.020492517,56.71234735
26000,2010,12,광양읍,46230,168,0.008093243,0.536891892,0.019873786,0.018198917,53.86504723
26001,2010,12,중동,46230,168,0.005764305,0.490603086,0.016544554,0.024088091,46.27804878
26002,2010,12,진상면,46230,168,0.005186395,0.427590848,0.025686649,0.007254422,70.40705563
26003,2010,12,태인동,46230,168,0.007739837,0.460162602,0.022883469,0.016733062,48.31165312
26004,2010,12,용당동,46110,165,0.010129032,0.727822581,0.017364247,0.033569986,43.99327957
26005,2010,12,순천만,46150,168,0.005703497,0.97048951,0.022693935,0.011777778,46.68207283
26006,2010,12,연향동,46150,168,0.005701211,0.677927322,0.020244953,0.027417476,43.07133244
26007,2010,12,장천동,46150,168,0.005584906,0.442991914,0.019401617,0.021570081,42.43010753
26008,2010,12,호두리,46150,168,0.006397039,1.072812921,0.022526245,0.017800808,31.45912807
26009,2010,12,광무동,46130,168,0.006261808,0.45074224,0.019292848,0.022672065,50.05842391
26010,2010,12,문수동,46130,168,0.009391304,0.74375,0.024613821,0.026563265,52.9052774
26011,2010,12,월내동,46130,168,0.015752044,0.715311653,0.021627371,0.048988836,49.21486486
26013,2010,12,나불리,46830,165,0.005733424,0.241160594,0.027842917,0.016848527,55.31168831
26014,2010,12,송단리,46790,156,0.000412707,0.601659751,0.034704828,0.004509722,41.18344828
26015,2010,12,고창읍,45790,245,0.002701613,0.35577957,0.02936828,0.009225806,44.3022942
26016,2010,12,개정동,45130,140,0.003594262,0.620081967,0.020353825,0.022166667,60.79644809
26017,2010,12,소룡동,45130,140,0.008237903,0.500672043,0.018129032,0.013857335,61.34411765
26019,2010,12,죽항동,45190,247,0.00369179,0.591655451,0.007547779,0.023234186,58.58736559
26020,2010,12,남중동,45140,140,0.004040323,0.653763441,0.012998641,0.013151882,42.63306452
26021,2010,12,팔봉동,45140,140,0.006370968,0.692473118,0.016823925,0.019889785,70.98387097
26022,2010,12,운암면,45750,244,0.002586471,0.378453039,0.015633609,0.007475207,47.25104022
26023,2010,12,삼천동,45111,146,0.004037634,0.521774194,0.017004032,0.018244624,60.7016129
26024,2010,12,중앙동(전주),45111,146,0.005298387,0.54327957,0.016912634,0.016225806,58.43548387
26025,2010,12,팔복동,45113,146,0.00428629,0.562903226,0.014426075,0.020642473,65.11962366
26026,2010,12,연지동,45180,245,0.004223118,0.457930108,0.013353495,0.018052419,54.54595336
26027,2010,12,동홍동,50130,189,0.003625,0.398924731,0.033725806,0.009854839,54.7016129
26028,2010,12,고산리,50110,184,0.003464754,1.44057377,0.039900273,0.003880822,61.55035461
26029,2010,12,연동,50110,184,0.003162634,0.28654105,0.030448183,0.012113055,54.18169583
26030,2010,12,이도동,50110,184,0.001879032,0.407133244,0.027008086,0.010458333,48.79213483
26031,2010,12,사곡면,44150,236,0.006084469,0.555722071,0.026446866,0.009998638,63.71311475
26032,2010,12,난지도리,44270,129,0.003840878,0.43744856,0.020687243,0.013067215,55.5186722
26033,2010,12,정곡리,44270,129,0.004002786,0.410150892,0.015189041,0.013185345,53.96787709
26034,2010,12,독곶리,44210,129,0.006050847,0.525457103,0.021537921,0.019579096,51.42450142
26035,2010,12,동문동,44210,129,0.004306497,0.712033195,0.019234568,0.015776406,47.00687758
26036,2010,12,모종동,44200,232,0.004566952,0.641193182,0.012808239,0.023742898,50.44477612
26037,2010,12,백석동,44133,232,NA,0.775073314,0.01209375,0.022237482,68.23209169
26039,2010,12,성황동,44131,232,0.005454047,0.678571429,0.009752266,0.032615068,54.16027397
26040,2010,12,파도리,44825,129,0.003700136,0.567934783,0.034821769,0.00816898,69.91587517
26041,2010,12,장락동,43150,221,0.009686992,1.29403794,0.00922186,0.030168022,76.8787062
26042,2010,12,오창읍,43114,131,0.003939024,0.572086721,0.013261518,0.023885714,74.38544474
26043,2010,12,문화동,43111,131,0.006112011,0.946693657,0.008937922,0.033605938,87.64945652
26045,2010,12,사천동,43114,131,0.006902571,0.72165088,0.01314479,0.02821981,90.79110512
26046,2010,12,송정동(봉명동),43113,131,0.004484354,0.663265306,0.008789116,0.038134694,86.02503682
26047,2010,12,용암동,43111,131,0.005309264,1.027247956,0.013115804,0.027895095,74.35827338
26048,2010,12,칠금동,43130,127,0.006888889,0.913414634,0.011980741,0.027609756,80.19246299
26049,2010,12,호암동,43130,127,0.013512821,1.582591093,0.011340192,0.028464238,60.04172275
26050,2010,2,옥천동,42150,105,0.006438543,0.581790592,0.021526555,0.022110774,50.877429
26051,2010,2,간성읍,42820,90,0.00237985,0.336858006,0.047563253,0.004613142,36.35464231
26052,2010,2,천곡동,42170,106,0.007693009,0.62781155,0.028041033,0.023905775,50.03125
26053,2010,2,남양동1,42230,216,0.008810526,0.707518797,0.029085714,0.019069173,43.27380952
26054,2010,2,방산면,42800,211,0.001931228,0.452575488,0.029260105,0.005480844,36.77798165
26055,2010,2,명륜동,42130,114,0.009769231,0.773453997,0.016340875,0.028169312,65.18834081
26056,2010,2,중앙동(원주),42130,114,0.008856495,1.024169184,0.013229607,0.029024169,73.45238095
26057,2010,2,북평면,42770,216,0.002938763,0.496987952,0.037744395,0.006606456,26.62182362
26058,2010,2,석사동,42110,101,0.00546003,0.850377074,0.021087481,0.022413273,59.35522388
26059,2010,2,중앙로,42110,101,0.005633484,0.659577677,0.019653092,0.022277526,43.9077381
26060,2010,2,치악산,42730,114,0.001398802,0.427844311,0.023345291,0.010124924,36.05263158
26062,2010,2,식사동,41285,108,0.006500754,0.815360983,0.015046757,0.036343891,59.62182362
26063,2010,2,행신동,41281,108,0.006226586,0.63429003,0.014024169,0.026540785,60.15488722
26064,2010,2,과천동,41290,108,0.009334828,0.773621461,0.014186289,0.033994039,60.50606061
26065,2010,2,별양동,41290,108,0.006138554,0.856325301,0.011474398,0.026060241,64.16465257
26067,2010,2,철산동,41210,108,0.006452915,0.812107623,0.014839339,0.029615845,52.57249626
26068,2010,2,경안동,41610,202,0.00724697,0.771385542,0.014131024,0.034338855,61.53463855
26069,2010,2,교문동,41310,108,0.008009091,0.736818182,0.013183333,0.033072727,50.26766917
26070,2010,2,동구동,41310,108,0.004758673,0.626244344,0.014622926,0.032354449,43.58
26071,2010,2,당동,41410,119,0.005343284,0.683893805,0.013493274,0.037732836,66.11641791
26072,2010,2,산본동,41410,119,0.005815152,0.639393939,0.016204545,0.033375758,52.64036419
26073,2010,2,고촌면,41570,201,0.006188822,0.712386707,0.018054878,0.028883969,57.34135338
26074,2010,2,사우동,41570,201,0.004920659,0.881437126,0.020196108,0.028892216,51.58445441
26075,2010,2,통진읍,41570,201,0.005316358,0.649074074,0.02136476,0.024558824,58.53076923
26076,2010,2,금곡동,41360,108,0.006627419,0.507715582,0.015597579,0.023744387,46.5813253
26077,2010,2,보산동,41250,98,0.012438623,0.657784431,0.018706587,0.028215569,69.85479042
26079,2010,2,내동,41190,112,0.00718797,0.624962406,0.016057229,0.031750376,67.24689441
26080,2010,2,소사본동,41190,112,0.007328829,0.903196347,0.016297297,0.04007958,62.22072072
26081,2010,2,오정동,41190,112,0.007195159,0.834534535,0.016238739,0.053531532,59.71715611
26082,2010,2,중2동,41190,112,0.005968278,0.659667674,0.011808157,0.039141994,75.68918919
26083,2010,2,단대동,41131,108,0.004981955,0.459398496,0.013344361,0.036279699,52.71537291
26085,2010,2,복정동,41131,108,0.007444444,0.690909091,0.015368595,0.038909091,49.05271829
26086,2010,2,상대원1동,41133,108,0.006711712,0.708258258,0.011875648,0.04335188,55.57003257
26087,2010,2,수내동,41135,119,0.005912281,0.795374801,0.013814876,0.04000319,48.37898089
26088,2010,2,운중동,41135,119,0.005067064,0.570640835,0.019714715,0.03738003,52.15742129
26089,2010,2,정자1동,41135,119,0.006110577,0.794961832,0.015097087,0.042102134,63.98173516
26091,2010,2,고색동,41113,119,0.006399698,0.878703704,0.015060332,0.037968326,54.79910045
26092,2010,2,광교동,41117,119,0.006598485,0.940909091,0.012160606,0.047771212,43.00308166
26094,2010,2,신풍동,41115,119,0.007348348,0.882882883,0.016371429,0.03616967,47.93393393
26095,2010,2,영통동,41115,119,0.005850649,0.512195122,0.012252033,0.038956169,46.28175896
26096,2010,2,인계동,41115,119,0.006504105,0.944027304,0.012922951,0.039414508,50.66013072
26097,2010,2,천천동,41111,119,0.005933116,0.555791191,0.013636215,0.041427844,43.908646
26098,2010,2,대야동,41390,112,0.006679389,0.667328244,0.016880916,0.040839695,56.99847328
26099,2010,2,시화공단,41390,112,0.011343891,0.662048193,0.018784639,0.036,65.87442573
26100,2010,2,정왕동,41390,112,0.008807576,0.76530303,0.015578788,0.037495455,54.20276498
26101,2010,2,고잔동,41273,112,0.005700301,0.636295181,0.016974398,0.037341867,55.43589744
26102,2010,2,대부동,41273,112,0.006624611,0.537181664,0.027579186,0.016993958,47.55239521
26103,2010,2,본오동,41271,119,0.00719076,0.774217586,0.015302534,0.03828763,52.74776119
26104,2010,2,부곡동1,41271,119,0.0072375,0.70078125,0.010440439,0.035829392,49.76062992
26105,2010,2,원곡동,41273,112,0.0071994,0.628742515,0.017561747,0.037341829,41.76132931
26106,2010,2,원시동,41273,112,0.010385196,0.710096154,0.020731523,0.033781297,55.12537764
26108,2010,2,호수동,41273,112,0.0081424,0.59312,0.014431782,0.034240385,58.20414673
26109,2010,2,봉산동,41550,203,0.003539611,0.487144993,0.017464873,0.019826607,47.17014925
26110,2010,2,부림동,41173,119,0.005109445,0.75832084,0.011262369,0.03647976,53.81913303
26111,2010,2,안양2동,41171,119,0.006387789,0.762417219,0.014231405,0.038760726,44.09852217
26112,2010,2,안양6동,41171,119,NA,0.616425993,0.015364472,0.025292496,59.6011994
26113,2010,2,호계동,41173,119,0.006023988,0.68095952,0.012097451,0.028852853,55.12053571
26114,2010,2,백석읍,41630,98,0.010333832,0.758982036,0.01872741,0.024098802,61.03576751
26115,2010,2,오산동,41370,119,0.006356928,0.665165165,0.013315152,0.030243609,64.99850075
26116,2010,2,기흥,41463,119,0.0075,0.752552553,0.015495495,0.036731231,NA
26117,2010,2,김량장동,41461,203,0.005200299,0.756346749,0.011436282,0.024633663,59.26241135
26118,2010,2,수지,41465,119,0.007203927,0.889351852,0.013021739,NA,45.95007564
26119,2010,2,고천동,41430,119,0.005785607,0.956671664,0.014425305,0.042686275,51.20965309
26120,2010,2,부곡3동,41430,119,0.006584639,0.671007752,0.011860817,0.042458396,71.68078669
26121,2010,2,의정부1동,41150,98,0.008724702,0.923809524,0.015516502,0.031727679,64.01195815
26122,2010,2,의정부동,41150,98,0.005967164,0.762238806,0.01771194,0.034758209,55.42995169
26123,2010,2,설성면,41500,203,0.001958584,0.463046757,0.027422323,0.012278582,52.48421053
26124,2010,2,창전동,41500,203,0.005808709,0.720720721,0.013235659,0.029470948,65.05783866
26125,2010,2,금촌동,41480,98,0.008891269,0.792257002,0.014991763,0.026869852,58.39044481
26126,2010,2,비전동,41220,119,0.003476923,0.477076923,0.014386154,0.025576271,58.70807453
26127,2010,2,안중,41220,119,0.003959459,0.515315315,0.015033033,0.023668168,49.5922619
26128,2010,2,관인면,41650,98,0.00219003,0.466565809,0.037051437,0.009206657,39.54380665
26130,2010,2,신장동,41450,108,0.005817114,0.786826347,0.011347305,0.033666168,52.45223881
26131,2010,2,남양동,41590,119,0.004307346,0.512143928,0.016848576,0.019262369,56.76611694
26132,2010,2,동탄동,41590,119,0.004048265,0.693966817,0.013444947,0.029101056,51.17948718
26133,2010,2,향남,41590,119,0.005018045,0.508108108,0.018707207,0.027833333,60.69253731
26134,2010,2,저구리,48310,294,0.0033875,0.30331825,0.03625753,0.006041566,35.58993902
26135,2010,2,남상면,48880,284,0.003030885,0.49970015,0.021518741,0.009815489,56.90690691
26136,2010,2,동상동,48250,159,0.004180328,0.516989568,0.018850969,0.020900149,50.03731343
26137,2010,2,삼방동,48250,159,0.005080477,0.303129657,0.022749627,0.018040238,39.58615137
26138,2010,2,북부동,48330,288,0.004802395,1.027844311,0.021815868,0.039663174,33.57709924
26139,2010,2,웅상읍,48330,288,0.00496861,0.841106129,0.023013453,0.022446936,33.07174888
26140,2010,2,대안동,48170,192,0.004107303,0.517585693,0.017241431,0.01985544,47.05803571
26141,2010,2,상대동,48170,192,0.005358631,0.336011905,0.024517857,0.021497024,42.94047619
26142,2010,2,상봉동,48170,192,0.00240991,0.652042629,0.013582583,0.019025526,39.7826087
26143,2010,2,가음정동,48123,155,0.004458333,0.563095238,0.024102679,0.022438988,36.80803571
26144,2010,2,경화동,48129,155,0.004994039,0.696870343,0.025786885,0.015684054,43.52765321
26145,2010,2,대산면,48121,155,0.003954985,0.533282675,0.028438253,0.009740875,44.54614221
26146,2010,2,명서동,48121,155,0.003645833,0.4875,0.019647321,0.024248512,38.37202381
26148,2010,2,봉암동,48127,155,0.003626866,0.415970149,0.018591045,0.029356716,48.01190476
26149,2010,2,사파동,48123,155,0.003821162,0.552459016,0.020825633,0.022655738,43.11458333
26150,2010,2,용지동,48121,155,0.003740686,0.531147541,0.021976155,0.024061103,30.09077381
26151,2010,2,웅남동,48123,155,0.007144578,0.814434524,0.024377976,0.013791667,50.14136905
26152,2010,2,회원동,48127,155,0.003041854,0.38161435,0.016524664,NA,43.25833333
26153,2010,2,하동읍,48850,192,0.004352765,0.422869955,0.026327354,0.010049327,46.6980198
26154,2010,2,성건동,47130,138,0.004543284,0.379521674,0.020281437,0.020780269,42.70535714
26155,2010,2,공단동,47190,279,0.005019461,0.576946108,0.020166417,0.01484858,37.09145427
26156,2010,2,원평동,47190,279,0.007363772,1.253592814,0.018985052,0.022365891,45.45808383
26157,2010,2,형곡동,47190,279,0.003859492,0.465919283,0.023370703,0.02355157,39.62462462
26158,2010,2,신음동,47150,135,0.004119048,0.577943368,0.022578869,0.015708333,42.99235474
26159,2010,2,남문동,47170,136,0.007814093,0.600894188,0.018093272,0.02081194,46.57692308
